ticket_id,purchase_date,price,customer_id,scan_date,scanned_by,discount_id,source,referrer_id,discount_pct,event_id,event_start,event_end,brand_id,venue_id,city_id,flyer_url
15356,2023-05-07 16:50:14.453298+00,10,9840,2023-05-13 20:13:48.881795+00,flori,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6802,2023-03-15 17:59:51.731519+00,0,3974,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6805,2023-03-14 21:07:29.408174+00,0,5479,2023-03-18 22:27:13.85442+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6810,2023-03-14 21:10:20.699513+00,0,5483,2023-03-18 22:09:01.075575+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6837,2023-02-18 20:56:50.326465+00,15,5496,\N,\N,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6842,2023-03-14 21:07:13.702372+00,0,5500,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6849,2023-02-18 13:47:50.546887+00,15,5504,2023-02-18 23:59:48.385343+00,Alan,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
19337,2023-06-10 17:00:03.9291+00,13.5,12161,2023-06-10 21:18:19.580686+00,alba,RRQz4P7cq2cZgwMHfaIje2D-a4OfavfY,\N,\N,10,71,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/rgt-lu/latinomadness.jpg
6855,2023-02-15 13:08:43.18159+00,15,5509,2023-02-18 23:04:08.022764+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
15783,2023-05-13 20:21:27.038296+00,15,9993,2023-05-13 22:07:28.425901+00,jordi,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
15784,2023-05-13 20:21:27.14149+00,15,9993,2023-05-13 22:07:31.54233+00,jordi,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6863,2023-04-14 11:18:14.425488+00,13.5,3728,2023-04-15 21:36:27.257744+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6867,2023-02-13 17:44:31.446894+00,12,3841,2023-02-18 22:34:00.924829+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6883,2023-03-14 21:07:23.22735+00,0,5523,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6893,2023-02-15 08:32:26.024124+00,12,4480,2023-02-18 23:25:43.843066+00,Alan,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6897,2023-02-13 22:08:12.208366+00,15,2957,\N,\N,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6898,2023-04-14 13:30:51.631231+00,15,5454,2023-04-15 20:39:14.908693+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6904,2023-03-14 21:08:53.335562+00,0,5534,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
15786,2023-05-13 20:21:52.090402+00,15,9994,2023-05-13 22:46:28.966892+00,jordi,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6908,2023-03-18 18:49:03.54904+00,15,5537,2023-03-18 21:35:41.639716+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6910,2023-04-11 15:58:13.561433+00,13.5,3728,2023-04-15 21:36:17.780739+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
15787,2023-05-13 20:24:30.527144+00,13.5,9995,2023-05-13 22:47:24.487036+00,jordi,1GzVk7-_RYOLuez7u6_ygGnUga_rYhgv,\N,\N,10,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6929,2023-04-14 14:17:46.349776+00,13.5,5553,2023-04-15 21:51:52.599397+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6931,2023-04-06 15:24:45.724319+00,15,5554,2023-04-15 21:33:31.134617+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6936,2023-03-17 16:39:29.01398+00,13.5,5557,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6940,2023-04-13 14:39:32.358037+00,15,3472,2023-04-15 21:37:47.355022+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6941,2023-03-14 21:11:14.752539+00,0,3842,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6944,2023-03-14 21:08:50.717462+00,0,5562,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6947,2023-03-18 19:40:05.069449+00,15,4726,2023-03-18 22:09:12.17492+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6951,2023-03-14 21:07:37.156316+00,0,3590,2023-03-19 00:12:41.439525+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6954,2023-03-24 11:57:42.479532+00,13.5,2910,2023-04-15 22:45:53.447849+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6956,2023-04-14 09:31:19.849876+00,13.5,3062,2023-04-15 22:08:15.928674+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
6957,2023-02-18 23:20:34.313146+00,15,3412,2023-02-18 23:49:16.265656+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6960,2023-03-14 21:08:56.647001+00,0,5570,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
15426,2023-05-10 11:35:19.678839+00,10,6836,2023-05-13 21:28:50.945408+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6975,2023-03-14 21:09:24.14983+00,0,5579,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
15788,2023-05-13 20:28:15.471103+00,15,9996,2023-05-13 21:59:45.298182+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6981,2023-03-14 21:09:02.53848+00,0,5583,2023-03-18 21:48:48.384378+00,Eva,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6986,2023-03-15 10:53:31.276297+00,15,5586,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6990,2023-03-15 18:39:27.737641+00,15,5590,2023-03-18 22:00:40.367144+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
6992,2023-02-15 05:23:02.358193+00,15,5591,2023-02-18 23:59:55.605442+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
15789,2023-05-13 20:28:15.571325+00,15,9996,2023-05-13 21:59:58.159086+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
6993,2023-02-18 00:17:20.25242+00,15,5592,2023-02-18 23:50:35.034399+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
6997,2023-03-18 23:02:24.607622+00,15,5595,2023-03-18 23:15:13.459056+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7001,2023-01-18 07:48:16.397741+00,10,3587,2023-02-18 23:46:25.208156+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7002,2023-03-31 12:43:48.511444+00,0,3217,2023-04-15 21:45:08.00959+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
8291,2023-03-14 21:07:26.837909+00,0,6314,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
8292,2023-04-09 21:24:47.849939+00,15,6353,2023-04-15 22:36:53.244459+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
8293,2023-03-14 21:11:03.96543+00,0,6354,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
8295,2023-04-09 19:10:35.220653+00,15,3792,2023-04-15 23:38:02.932703+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
19415,2023-06-10 19:51:14.61984+00,15,5825,2023-06-10 21:44:02.558123+00,alba,\N,\N,\N,\N,71,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/rgt-lu/latinomadness.jpg
8299,2023-03-18 17:46:04.777031+00,15,3020,2023-03-18 23:46:20.246402+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
8300,2023-04-14 22:12:39.933843+00,15,6358,2023-04-15 21:23:55.149703+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
8305,2023-02-17 18:49:31.81485+00,15,4708,2023-02-18 23:14:35.343969+00,Alan,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
8306,2023-02-12 17:09:55.273649+00,15,6362,2023-02-19 00:03:21.219219+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
8315,2023-03-16 17:51:51.192898+00,13.5,4596,2023-03-18 23:42:29.562109+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
15790,2023-05-13 20:28:15.671397+00,15,9996,2023-05-13 22:00:05.427766+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
15791,2023-05-13 20:28:15.807309+00,15,9996,2023-05-13 22:01:29.258205+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
15792,2023-05-13 20:28:15.915525+00,15,9996,2023-05-13 22:01:37.322671+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
7021,2023-02-18 21:32:18.422228+00,15,5609,2023-02-19 00:03:47.020611+00,Alan,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7022,2023-04-15 12:43:28.949209+00,15,3104,\N,\N,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
7025,2023-03-14 21:09:52.38668+00,0,5611,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7032,2023-01-31 15:45:39.812738+00,10,2302,2023-02-18 22:22:41.045125+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7033,2023-03-14 21:10:40.764975+00,0,5616,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
15793,2023-05-13 20:28:16.010394+00,15,9996,2023-05-13 22:01:43.45276+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
15794,2023-05-13 20:28:16.109333+00,15,9996,2023-05-13 22:01:51.502612+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
15795,2023-05-13 20:28:16.224707+00,15,9996,2023-05-13 22:01:58.190708+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
19416,2023-06-10 19:52:02.736439+00,15,9973,2023-06-10 21:44:18.044038+00,alba,\N,\N,\N,\N,71,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/rgt-lu/latinomadness.jpg
7055,2023-02-17 20:43:03.855295+00,15,5629,\N,\N,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7062,2023-04-15 19:38:51.156347+00,15,5634,2023-04-15 22:54:16.987993+00,Alba,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
7066,2023-02-18 23:19:15.339649+00,15,4919,2023-02-19 00:28:59.319105+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7076,2023-02-18 16:51:20.412462+00,15,3093,2023-02-18 23:06:40.186338+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7077,2023-03-14 21:09:22.284293+00,0,4685,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7081,2023-01-31 13:10:37.035429+00,10,4567,2023-02-18 22:54:42.726188+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
15797,2023-05-13 20:29:53.115322+00,15,9997,2023-05-13 22:09:19.937672+00,jordi,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
7083,2023-04-15 08:53:53.524755+00,15,4571,2023-04-15 22:33:10.321779+00,Florencia,\N,\N,\N,\N,62,2023-04-15 20:00:00+00,2023-04-16 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/anniversary/flyer.jpg
15798,2023-05-13 20:30:52.446519+00,15,9998,2023-05-13 22:13:50.453981+00,jordi,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
7095,2023-03-14 21:11:10.378885+00,0,5649,2023-03-18 23:29:22.297572+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7099,2023-02-18 17:56:28.165537+00,15,3457,2023-02-19 00:50:40.292921+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
15432,2023-05-10 11:46:04.500248+00,10,6836,2023-05-13 21:28:56.900228+00,alba,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
7115,2023-03-14 21:10:04.692773+00,0,5663,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7118,2023-03-18 21:48:33.934511+00,13.5,3696,2023-03-18 22:55:28.622397+00,Alicia,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7123,2023-02-19 00:22:13.793444+00,15,3518,2023-02-19 00:42:33.134249+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7124,2023-02-19 00:22:13.758993+00,15,3518,2023-02-19 00:42:32.188584+00,Alba,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7128,2023-03-14 21:09:03.873069+00,0,5672,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7131,2023-02-17 18:49:31.772161+00,15,4708,2023-02-18 23:14:34.834972+00,Alan,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
7132,2023-01-21 17:19:25.950664+00,10,5673,2023-02-18 23:46:02.036091+00,Eze,\N,\N,\N,\N,56,2023-02-18 21:00:00+00,2023-02-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/carnival/flyer.jpg
15319,2023-05-03 13:18:08.110228+00,10,3495,2023-05-13 20:34:22.131516+00,flori,\N,\N,\N,\N,14,2023-05-13 20:00:00+00,2023-05-14 01:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/rgt-lu/flyers/summerdrill.jpg
7134,2023-03-14 21:07:59.972538+00,0,2934,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
7137,2023-03-15 17:59:25.757131+00,0,3242,\N,\N,\N,\N,\N,\N,17,2023-03-18 21:00:00+00,2023-03-19 02:00:00+00,rgt-lu,2,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/rgt-lu/events/springfling/flyer.jpg
